"season","team_score","opponent_team_score","assists","blocks","defensive_rebounds","offensive_rebounds","two_point_field_goal_pct","two_point_field_goals_attempted","three_point_field_goal_pct","three_point_field_goals_attempted","turnovers","free_throw_pct","free_throws_attempted","wins","losses","team_display_name","conf","mov","ortg","drtg","nrtg","mov.a","ortg.a","drtg.a","nrtg.a","playoffs_flag"
2013,96.8780487804878,95.0975609756098,20.3414634146341,4.76829268292683,30,12.7682926829268,0.484072936623016,58.3414634146341,35.6365853658537,21.4634146341463,13.9024390243902,73.2146341463415,23.8780487804878,49,33,"Brooklyn Nets","E",1.78,109.1,107.14,1.96,1.25,109.1,107.71,1.39,1
2013,99.9512195121951,95.719512195122,19.2560975609756,3.58536585365854,29.7073170731707,10.8536585365854,0.491231783768908,52.6585365853659,37.3207317073171,28.9146341463415,11.5609756097561,75.6512195121951,21.0853658536585,54,28,"New York Knicks","E",4.23,111.83,106.92,4.91,3.73,111.88,107.53,4.35,1
2013,94.1219512195122,101.109756097561,22.8170731707317,4.36585365853659,31.8536585365854,10.8536585365854,0.484897749450395,65.4512195121951,32.2414634146341,18.7439024390244,13.9878048780488,76.0548780487805,16.5731707317073,20,62,"Orlando Magic","E",-6.99,102.09,109.79,-7.7,-7.12,102.05,109.89,-7.84,0
2013,96.5185185185185,96.7407407407407,22.7530864197531,4.50617283950617,31.2716049382716,8.07407407407407,0.496390009262017,62.5802469135802,36.0049382716049,17.1604938271605,13.9012345679012,77.6481481481482,20.962962962963,41,40,"Boston Celtics","E",-0.22,104.07,104.4,-0.32,-0.62,103.77,104.51,-0.75,1
2013,93.1707317073171,96.5121951219512,22.7682926829268,4.68292682926829,30.4024390243902,10.9268292682927,0.466830721013423,66.5487804878049,35.8560975609756,17.5365853658537,12.5487804878049,72.3634146341463,16.7926829268293,34,48,"Philadelphia 76ers","E",-3.34,102.69,106.37,-3.68,-3.51,102.59,106.45,-3.86,0
2013,95.1829268292683,101.646341463415,22.6219512195122,5.29268292682927,29.9268292682927,11.6951219512195,0.474258450493471,66.609756097561,32.8317073170732,17.7439024390244,14.9390243902439,74.559756097561,19.7317073170732,25,57,"Phoenix Suns","W",-6.46,102,108.82,-6.82,-5.75,102.2,108.24,-6.04,0
2013,97.3950617283951,100.62962962963,21.7283950617284,4.2962962962963,30.1604938271605,10.6049382716049,0.48643286241306,58.679012345679,35.1320987654321,23.1604938271605,14.2098765432099,77.4654320987654,20.4567901234568,32,49,"Portland Trail Blazers","W",-3.17,106.21,109.77,-3.56,-2.52,106.45,109.3,-2.85,0
2013,100.231707317073,105.109756097561,20.8292682926829,4.17073170731707,29.0853658536585,11.5,0.475999191332841,63.6951219512195,35.8048780487805,20.5,14.0487804878049,76.5585365853659,22.7926829268293,28,54,"Sacramento Kings","W",-4.88,106.85,112.16,-5.3,-4.25,107.21,111.83,-4.62,0
2013,103.024390243902,96.6219512195122,25.0975609756098,5.4390243902439,33.1829268292683,8.12195121951219,0.519775327644718,59.890243902439,37.7207317073171,21.5121951219512,14.1341463414634,78.8963414634146,21.0365853658537,58,24,"San Antonio Spurs","W",6.4,109.11,102.26,6.85,6.67,109.05,101.9,7.14,1
2013,105.827160493827,96.4320987654321,21.4691358024691,7.69135802469136,33.2962962962963,10.4074074074074,0.516026216320651,60.0123456790123,37.7358024691358,19.4074074074074,14.6296296296296,82.8765432098765,26.641975308642,60,21,"Oklahoma City Thunder","W",9.21,113.3,103.35,9.95,9.15,113.21,103.33,9.89,1
2013,98.0243902439024,98.109756097561,22.6707317073171,6.28048780487805,29.9634146341463,12.0609756097561,0.477291981720995,64.9390243902439,35.8170731707317,16.890243902439,14.1951219512195,75.9231707317073,22.9634146341463,43,39,"Utah Jazz","W",-0.09,107.42,107.5,-0.08,0.3,107.49,107.15,0.34,0
2013,93.219512195122,95.7560975609756,21.6463414634146,4.58536585365854,32.3414634146341,10.8170731707317,0.45590735870235,63.390243902439,36.6475609756098,18.2317073170732,14.6219512195122,74.0256097560976,21.2926829268293,29,53,"Washington Wizards","E",-2.54,100.78,103.61,-2.82,-2.78,100.56,103.64,-3.09,0
2013,97.2073170731707,98.6829268292683,21.5243902439024,4.78048780487805,29.5853658536585,10.6219512195122,0.48057191497516,61.219512195122,33.6548780487805,20.3048780487805,13.219512195122,78.530487804878,22.3292682926829,34,48,"Toronto Raptors","E",-1.48,106.58,107.98,-1.4,-1.95,106.51,108.45,-1.93,0
2013,93.4024390243902,89.2560975609756,20.9146341463415,5.31707317073171,29.8170731707317,12.9146341463415,0.466080253604226,67.9390243902439,34.0780487804878,13.5121951219512,13.1585365853659,77.1621951219512,21.2926829268293,56,26,"Memphis Grizzlies","W",4.15,105.95,101.22,4.74,4.33,105.72,100.79,4.93,1
2013,93.9259259259259,97.7777777777778,20.9876543209877,5.4320987654321,29.5925925925926,12.0987654320988,0.475564907274849,62.2469135802469,35.6913580246914,17.962962962963,13.7530864197531,77.8296296296296,19.9382716049383,27,54,"New Orleans Hornets","W",-3.87,106.63,110.97,-4.34,-3.11,107.03,110.54,-3.51,0
2013,93.4268292682927,102.658536585366,19.3536585365854,5.84146341463415,29.1341463414634,11.1829268292683,0.448751231881882,64.0243902439024,33.3853658536585,17.0609756097561,13.0975609756098,75.390243902439,25.1219512195122,21,61,"Charlotte Bobcats","E",-9.23,102.34,112.51,-10.17,-9.29,102.59,112.82,-10.23,0
2013,93.1829268292683,92.8658536585366,23,5.08536585365854,30.6585365853659,12.5121951219512,0.458102153046392,66.2560975609756,35.0817073170732,15.4268292682927,13.6585365853659,77.4329268292683,21.1951219512195,45,37,"Chicago Bulls","E",0.32,104.23,103.87,0.36,-0.01,104.09,104.1,0,1
2013,96.5185185185185,101.098765432099,20.5802469135802,4.07407407407407,28.8271604938272,12.2469135802469,0.46042802398,64.8641975308642,34.5530864197531,19.2962962962963,13.4444444444444,75.5296296296296,22.2345679012346,24,57,"Cleveland Cavaliers","E",-4.68,105.09,110.16,-5.07,-4.87,105.24,110.52,-5.28,0
2013,101.098765432099,101.679012345679,23.1481481481481,5.58024691358025,32.5925925925926,9.34567901234568,0.490724404859082,64.1358024691358,36.4037037037037,19.9135802469136,13.4691358024691,79.1864197530864,20.4197530864198,41,40,"Dallas Mavericks","W",-0.6,106.66,107.14,-0.48,-0.24,106.74,106.82,-0.09,0
2013,106.146341463415,101.060975609756,24.4146341463415,6.5,31.719512195122,13.3170731707317,0.517480209089431,66.6463414634146,34.2121951219512,18.5121951219512,14.6951219512195,69.9024390243902,26.1951219512195,57,25,"Denver Nuggets","W",5.09,111.23,105.97,5.26,5.37,111.34,105.76,5.58,1
2013,94.9135802469136,98.6172839506173,21.2839506172839,4.88888888888889,30.037037037037,11.9753086419753,0.477126700180584,63.2716049382716,35.5543209876543,17.641975308642,14.4938271604938,70.141975308642,22.7407407407407,29,52,"Detroit Pistons","E",-3.99,104.57,109.03,-4.46,-4.32,104.56,109.37,-4.82,0
2013,101.086419753086,100.345679012346,22.3950617283951,4.16049382716049,34.1851851851852,10.8395061728395,0.474967335450211,63.4567901234568,39.6555555555556,19.9506172839506,14.7654320987654,79.3777777777778,21.4074074074074,46,35,"Golden State Warriors","W",0.89,107.1,106.04,1.06,1.32,107.13,105.61,1.52,1
2014,101,101.475609756098,24.890243902439,3.97560975609756,31.280487804878,8.69512195121951,0.503094470211991,55.7560975609756,35.9792682926829,25.8048780487805,14.5,78.2963414634146,21.7317073170732,38,44,"Atlanta Hawks","E",-0.48,106.71,107.26,-0.56,-0.88,106.74,107.71,-0.97,1
2014,107.670731707317,103.109756097561,21.4024390243902,5.6219512195122,34.109756097561,11.219512195122,0.529669423308735,53.9512195121951,35.659756097561,26.5731707317073,15.4146341463415,71.390243902439,31.0853658536585,54,28,"Houston Rockets","W",4.56,111.72,107.07,4.65,5.06,111.82,106.65,5.17,1
2014,96.7160493827161,92.5679012345679,20.1358024691358,5.45679012345679,34.3950617283951,10.1481481481481,0.479993458412491,61.3827160493827,35.5777777777778,18.7283950617284,14.4444444444444,77.9111111111111,23.1481481481481,55,26,"Indiana Pacers","E",4.4,104.7,100.05,4.65,3.63,104.25,100.42,3.83,1
2014,107.926829268293,100.951219512195,24.5853658536585,4.84146341463415,32.5365853658537,10.4634146341463,0.525273112895411,58.4756097560976,35.1256097560976,23.9756097560976,13.3170731707317,73.1560975609756,29.0731707317073,57,25,"Los Angeles Clippers","W",6.98,112.89,105.64,7.25,7.27,112.88,105.33,7.56,1
2014,102.951219512195,109.243902439024,24.4634146341463,5.4390243902439,31.9512195121951,9.08536585365854,0.479608202887163,60.3414634146341,37.7073170731707,24.780487804878,14.7926829268293,75.7951219512195,22.3780487804878,27,55,"Los Angeles Lakers","W",-6.29,104.89,111.01,-6.13,-5.33,105.23,110.38,-5.15,0
2014,102.19512195122,97.4390243902439,22.5243902439024,4.47560975609756,29.2317073170732,7.64634146341463,0.559356375950486,54.1829268292683,36.4158536585366,22.3048780487805,14.219512195122,76.3463414634146,22.9756097560976,54,28,"Miami Heat","E",4.76,112.13,106.75,5.38,4.15,112.15,107.42,4.73,1
2014,95.4756097560976,103.658536585366,21.4634146341463,4.91463414634146,29.2560975609756,11.8414634146341,0.465240174892778,63.219512195122,35.6524390243902,18.9390243902439,14.2926829268293,74.4853658536585,22.4756097560976,15,67,"Milwaukee Bucks","E",-8.18,103.67,112.67,-9,-8.41,103.88,113.1,-9.23,0
2014,106.926829268293,104.256097560976,23.9512195121951,3.60975609756098,32.2439024390244,12.5,0.47960275580376,66.0853658536585,33.8219512195122,21.4268292682927,13.4756097560976,78.1134146341463,28.0609756097561,40,42,"Minnesota Timberwolves","W",2.67,109.41,106.7,2.7,3.1,109.4,106.25,3.15,0
2014,98.5243902439024,99.5243902439024,20.9024390243902,3.79268292682927,29.3536585365854,8.79268292682927,0.500509400249973,54.5,36.1634146341463,23.4390243902439,13.9512195121951,75.440243902439,24.4146341463415,44,38,"Brooklyn Nets","E",-1,107.42,108.63,-1.21,-1.58,107.36,109.16,-1.8,1
2014,98.5853658536585,99.3780487804878,20.0121951219512,4.47560975609756,29.719512195122,10.609756097561,0.485101271179376,57.3292682926829,36.8939024390244,24.8536585365854,12.4024390243902,75.9926829268293,20.3658536585366,37,45,"New York Knicks","E",-0.79,109.27,109.97,-0.7,-1.4,109.25,110.58,-1.33,0
2014,96.5121951219512,101.951219512195,21.0487804878049,4.26829268292683,32.3658536585366,9.68292682926829,0.475252756138533,63.2682926829268,35.3658536585366,19.4634146341463,14.2073170731707,76.4524390243902,20.9024390243902,23,59,"Orlando Magic","E",-5.44,102.14,108.1,-5.96,-5.88,102.06,108.48,-6.41,0
2014,96.2439024390244,100.707317073171,21.0487804878049,4.18292682926829,30.5487804878049,11.9512195121951,0.47285112314532,62.8536585365854,32.7170731707317,21.0853658536585,14.4146341463415,78.5414634146342,20.8048780487805,25,57,"Boston Celtics","E",-4.46,103.82,108.63,-4.81,-4.98,103.69,109.03,-5.34,0
2014,99.4512195121951,109.90243902439,21.8414634146341,4.02439024390244,31.1707317073171,11.5731707317073,0.478911371722694,64.6707317073171,31.269512195122,22.5243902439024,16.4390243902439,70.7463414634146,23.390243902439,19,63,"Philadelphia 76ers","E",-10.45,100.09,110.53,-10.44,-10.66,100.11,110.79,-10.68,0
2014,105.231707317073,102.59756097561,19.0609756097561,4.5609756097561,31.719512195122,11.3170731707317,0.503749758625599,58.4146341463415,37.5585365853659,25.0609756097561,14.8292682926829,75.1548780487805,24.4390243902439,48,34,"Phoenix Suns","W",2.63,110.26,107.54,2.72,3.02,110.35,107.23,3.12,0
2014,106.743902439024,102.756097560976,23.219512195122,4.71951219512195,33.9756097560976,12.4634146341463,0.483479670855939,61.7439024390244,37.0658536585366,25.2560975609756,13.3414634146341,81.5219512195122,23.4878048780488,54,28,"Portland Trail Blazers","W",3.99,112.03,107.8,4.22,4.43,112.17,107.49,4.68,1
2014,100.5,103.40243902439,18.8658536585366,3.8780487804878,32.390243902439,12.0731707317073,0.481199520177043,64.5243902439024,32.8207317073171,17.9878048780488,14.6829268292683,75.8378048780488,27.280487804878,28,54,"Sacramento Kings","W",-2.9,106.22,109.46,-3.24,-2.08,106.39,108.77,-2.37,0
2014,105.353658536585,97.6341463414634,25.1707317073171,5.1219512195122,33.9756097560976,9.29268292682927,0.517636398980119,62.0365853658537,39.709756097561,21.4268292682927,14.0609756097561,78.0634146341463,20.0243902439024,62,20,"San Antonio Spurs","W",7.72,111.09,102.93,8.16,7.99,110.98,102.53,8.45,1
2014,106.158536585366,99.8170731707317,21.8780487804878,6.10975609756098,33.9146341463415,10.8170731707317,0.51252958438653,60.280487804878,36.4439024390244,22.4268292682927,14.8414634146341,80.4109756097561,25.0243902439024,59,23,"Oklahoma City Thunder","W",6.34,111.32,104.6,6.71,6.65,111.29,104.26,7.04,1
2014,95.0121951219512,102.182926829268,20.2926829268293,4.46341463414634,30.2073170731707,11.0243902439024,0.47546544577175,61.890243902439,34.4073170731707,19.2317073170732,13.9634146341463,74.7780487804878,21.9878048780488,25,57,"Utah Jazz","W",-7.17,104.15,112,-7.85,-6.27,104.43,111.32,-6.89,0
2014,100.658536585366,99.390243902439,23.280487804878,4.59756097560976,31.3780487804878,10.8048780487805,0.487367167092575,63.609756097561,37.65,20.780487804878,14.0853658536585,73.0841463414634,20.9146341463415,44,38,"Washington Wizards","E",1.27,106.75,105.45,1.3,0.47,106.46,105.99,0.47,1
2014,101.280487804878,98.0365853658537,21.1829268292683,4.18292682926829,31.1219512195122,11.4024390243902,0.476251534340154,58.5487804878049,37.0317073170732,23.3780487804878,13.4024390243902,78.0182926829268,25.0609756097561,48,34,"Toronto Raptors","E",3.24,109.77,106.15,3.62,2.55,109.65,106.76,2.89,1
2014,96.1463414634146,94.5731707317073,21.8536585365854,4.57317073170732,30.8048780487805,11.5853658536585,0.489501143696672,68,35.1914634146341,13.9878048780488,12.9268292682927,73.6341463414634,20.3170731707317,50,32,"Memphis Grizzlies","W",1.57,107.12,105.47,1.66,2.17,107.18,104.89,2.29,1
2014,99.719512195122,102.426829268293,21.280487804878,6.3780487804878,30.3170731707317,11.3780487804878,0.482001580436223,66.5609756097561,37.25,15.890243902439,12.9878048780488,77.1768292682927,23.609756097561,34,48,"New Orleans Pelicans","W",-2.71,107.98,110.9,-2.92,-1.98,108.18,110.35,-2.16,0
2014,97.1358024691358,97.0493827160494,21.7901234567901,5.12345679012346,33.2345679012346,9.44444444444444,0.471987003016297,64.0123456790123,34.979012345679,18.0493827160494,11.5925925925926,73.9592592592593,24.3456790123457,43,38,"Charlotte Bobcats","E",-0.22,104.31,104.61,-0.29,-0.89,104.04,105.03,-0.99,1
2014,93.6585365853659,91.8048780487805,22.6829268292683,5.17073170731707,32.719512195122,11.4268292682927,0.457396861851868,62.4146341463415,34.659756097561,17.7926829268293,14,78.1121951219512,23.2682926829268,48,34,"Chicago Bulls","E",1.85,103.49,101.4,2.09,1.19,103.12,101.72,1.4,1
2014,98.219512195122,101.512195121951,21.1951219512195,3.70731707317073,32.0609756097561,12.0609756097561,0.463245989140126,64.8170731707317,35.4768292682927,20,13.4756097560976,74.95,22.6951219512195,33,49,"Cleveland Cavaliers","E",-3.29,104.95,108.52,-3.56,-3.86,104.92,109.07,-4.16,0
2014,104.841463414634,102.439024390244,23.5975609756098,4.34146341463415,30.6585365853659,10.2439024390244,0.509408121727808,60.7439024390244,38.180487804878,22.890243902439,13.1951219512195,78.8829268292683,21.1341463414634,49,33,"Dallas Mavericks","W",2.4,111.95,109.24,2.71,2.9,112.16,108.95,3.21,1
2014,104.378048780488,106.524390243902,22.4146341463415,5.59756097560976,33.1341463414634,12.3048780487805,0.482471906958738,61.9878048780488,35.719512195122,23.890243902439,15.3658536585366,72.7109756097561,26.2682926829268,36,46,"Denver Nuggets","W",-2.15,106.59,108.79,-2.2,-1.4,106.75,108.17,-1.43,0
2014,101.048780487805,104.707317073171,20.9024390243902,4.81707317073171,30.7926829268293,14.5853658536585,0.483920691719812,67.609756097561,31.2463414634146,19.2682926829268,13.9390243902439,66.8634146341463,25.7439024390244,29,53,"Detroit Pistons","E",-3.66,106.6,110.51,-3.92,-4.14,106.66,111.07,-4.41,0
2014,104.256097560976,99.4512195121951,23.3170731707317,4.96341463414634,34.3780487804878,10.9268292682927,0.496644886858233,60.5853658536585,37.9048780487805,24.8414634146341,14.9390243902439,75.6048780487805,21.109756097561,51,31,"Golden State Warriors","W",4.8,108.05,103.07,4.98,5.15,107.93,102.59,5.34,1
2015,102.548780487805,97.1219512195122,25.7439024390244,4.63414634146341,31.8414634146341,8.71951219512195,0.508066208710273,55.4512195121951,38.0146341463415,26.2439024390244,13.4512195121951,77.6512195121951,21.1585365853659,60,22,"Atlanta Hawks","E",5.43,110,103.98,6.02,4.75,109.85,104.56,5.29,1
2015,103.926829268293,100.487804878049,22.1951219512195,4.96341463414634,32,11.6829268292683,0.505767397918972,50.6341463414634,34.8475609756098,32.6829268292683,15.9390243902439,71.7914634146342,26.0121951219512,56,26,"Houston Rockets","W",3.44,107.87,104.26,3.61,3.82,107.86,103.85,4.01,1
2015,97.3292682926829,97.0487804878049,21.4268292682927,4.57317073170732,34.4146341463415,10.4390243902439,0.47035918060736,62,35.2134146341463,21.219512195122,13.3292682926829,75.7914634146342,22.1585365853659,38,44,"Indiana Pacers","E",0.28,104.44,104.04,0.4,-0.22,104.34,104.48,-0.14,0
2015,106.719512195122,100.134146341463,24.7682926829268,4.98780487804878,33.0609756097561,9.5609756097561,0.520980905928957,56.4390243902439,37.2475609756098,26.8536585365854,11.7926829268293,71.1451219512195,25.2073170731707,56,26,"Los Angeles Clippers","W",6.59,113.21,106.22,6.98,6.8,113.35,106.14,7.21,1
2015,98.4512195121951,105.292682926829,20.9146341463415,4.46341463414634,32.280487804878,11.609756097561,0.461301335346369,66.7560975609756,34.0280487804878,18.8536585365854,12.6219512195122,73.8682926829268,23.5975609756098,21,61,"Los Angeles Lakers","W",-6.84,104.07,111.44,-7.36,-6.17,104.26,110.9,-6.65,0
2015,94.6829268292683,97.280487804878,19.8292682926829,4.53658536585366,30.0121951219512,9.10975609756098,0.499401528002008,56.9634146341463,33.5853658536585,20.2317073170732,13.890243902439,74.1987804878049,23.6585365853659,37,45,"Miami Heat","E",-2.6,104.86,107.91,-3.05,-2.92,104.99,108.36,-3.37,0
2015,97.8414634146341,97.4146341463415,23.5609756097561,4.91463414634146,31.390243902439,10.6829268292683,0.488432188381745,63.6829268292683,36.3829268292683,18.2926829268293,15.9634146341463,75.2560975609756,21.1463414634146,41,41,"Milwaukee Bucks","E",0.43,103.57,103.18,0.38,-0.09,103.33,103.49,-0.16,1
2015,97.7560975609756,106.548780487805,21.5975609756098,3.98780487804878,29.3414634146341,11.5731707317073,0.462429537959318,68.2560975609756,32.5219512195122,14.9146341463415,14.2926829268293,77.3585365853659,25.7317073170732,16,66,"Minnesota Timberwolves","W",-8.79,103.63,112.98,-9.36,-8,103.98,112.5,-8.52,0
2015,98.0243902439024,100.90243902439,20.9268292682927,4.14634146341463,32.0365853658537,10.3170731707317,0.491099296465798,63.0609756097561,32.719512195122,19.9146341463415,13.390243902439,74.8121951219512,22.1585365853659,38,44,"Brooklyn Nets","E",-2.88,105.15,108.19,-3.05,-3.13,105.17,108.48,-3.31,1
2015,91.890243902439,101.207317073171,21.2926829268293,4.65853658536585,29.7926829268293,10.5731707317073,0.4558931480937,62.3414634146341,35.3268292682927,19.6829268292683,13.7682926829268,76.7134146341463,19.2073170731707,17,65,"New York Knicks","E",-9.32,100.89,111.01,-10.13,-9.49,101.06,111.36,-10.3,0
2015,95.6951219512195,101.414634146341,20.6341463414634,3.82926829268293,31.7926829268293,10.0243902439024,0.486718611769088,63.3414634146341,34.7865853658537,19.4878048780488,14.3292682926829,73.6353658536585,19.0853658536585,25,57,"Orlando Magic","E",-5.72,102.26,108.34,-6.07,-5.87,102.3,108.54,-6.23,0
2015,101.365853658537,101.207317073171,24.5,3.58536585365854,32.7439024390244,11.0975609756098,0.489894203314656,63.2926829268293,32.6182926829268,24.6463414634146,13.2682926829268,75.6743902439024,20.4634146341463,40,42,"Boston Celtics","E",0.16,105.32,105.17,0.15,-0.4,105.14,105.58,-0.44,1
2015,91.9756097560976,100.951219512195,20.5243902439024,5.9390243902439,30.9268292682927,11.9268292682927,0.448764752955168,56.3048780487805,31.4987804878049,26.3414634146341,16.9024390243902,67.7853658536585,23.8170731707317,18,64,"Philadelphia 76ers","E",-8.98,96.4,105.7,-9.31,-9.04,96.3,105.67,-9.38,0
2015,102.40243902439,103.30487804878,20.2317073170732,4.69512195121951,32.2317073170732,10.9268292682927,0.497998263336311,60.8536585365854,33.759756097561,24.9756097560976,14.5365853658537,75.8719512195122,21.5487804878049,39,43,"Phoenix Suns","W",-0.9,105.93,106.85,-0.92,-0.38,105.97,106.34,-0.37,0
2015,102.670731707317,98.5609756097561,21.9390243902439,4.53658536585366,35.1341463414634,10.719512195122,0.492651335246074,58.7560975609756,36.1170731707317,27.2073170731707,13.2560975609756,80.2548780487805,19.3780487804878,51,31,"Portland Trail Blazers","W",4.23,108.81,104.3,4.5,4.41,108.72,104.03,4.69,1
2015,101.341463414634,105.048780487805,20.3292682926829,3.95121951219512,33.2682926829268,10.9146341463415,0.48606706766459,64.2317073170732,33.980487804878,16.4634146341463,15.609756097561,76.0024390243902,29.2682926829268,29,53,"Sacramento Kings","W",-3.71,106.01,109.95,-3.94,-3.07,106.24,109.51,-3.27,0
2015,103.182926829268,96.9878048780488,24.390243902439,5.41463414634146,33.8048780487805,9.82926829268293,0.507326809979111,61.0609756097561,36.180487804878,22.5243902439024,13.4634146341463,78.1670731707317,21.390243902439,55,27,"San Antonio Spurs","W",6.2,109.25,102.61,6.64,6.34,109.09,102.3,6.79,1
2015,103.951219512195,101.768292682927,20.5,5.53658536585366,34.6829268292683,12.8292682926829,0.486259396294217,64.0853658536585,33.5646341463415,22.7317073170732,14.0243902439024,74.1292682926829,24.6341463414634,45,37,"Oklahoma City Thunder","W",2.18,108.41,106.18,2.24,2.47,108.42,105.89,2.54,0
2015,95.1341463414634,94.9146341463415,19.9024390243902,5.96341463414634,31.9146341463415,12.0487804878049,0.487149371592943,57.4512195121951,34.4085365853659,21.719512195122,14.219512195122,72.2914634146342,23.5243902439024,38,44,"Utah Jazz","W",0.22,106.19,105.91,0.28,0.71,106.23,105.43,0.79,0
2015,98.5365853658537,97.8170731707317,24.0121951219512,4.60975609756098,34.1585365853659,10.5121951219512,0.490696534296592,65.9634146341463,36.1731707317073,16.8414634146341,14.3780487804878,73.859756097561,21.4390243902439,46,36,"Washington Wizards","E",0.72,104.56,103.73,0.83,0.17,104.38,104.13,0.25,1
2015,103.987804878049,100.914634146341,20.7439024390244,4.35365853658537,30.8048780487805,10.7439024390244,0.500643305513197,58.1585365853659,35.1170731707317,25.1219512195122,12.1951219512195,79.0329268292683,24.5609756097561,49,33,"Toronto Raptors","E",3.07,112.06,108.69,3.37,2.45,112.07,109.35,2.72,1
2015,98.3170731707317,95.0731707317073,21.6707317073171,4.23170731707317,32.1219512195122,10.4390243902439,0.486825901361508,67.280487804878,33.6304878048781,15.1951219512195,12.9756097560976,77.9512195121951,22.7926829268293,55,27,"Memphis Grizzlies","W",3.24,106.44,102.9,3.55,3.62,106.35,102.41,3.94,1
2015,99.3536585365854,98.5609756097561,22.0243902439024,6.21951219512195,31.9634146341463,11.4878048780488,0.484605895585687,63.5609756097561,37.15,19.3048780487805,12.5975609756098,74.8134146341463,21.8292682926829,45,37,"New Orleans Pelicans","W",0.79,108.95,108.15,0.8,1.13,109.04,107.88,1.16,1
2015,94.1585365853659,97.3292682926829,20.1707317073171,5.46341463414634,34.0609756097561,10,0.450428849330756,65.4390243902439,31.2975609756098,19.0975609756098,11.1707317073171,74.7573170731707,22.7682926829268,33,49,"Charlotte Hornets","E",-3.17,100.92,104.44,-3.52,-3.44,100.75,104.55,-3.79,0
2015,100.792682926829,97.6707317073171,21.719512195122,5.80487804878049,34.0487804878049,11.6951219512195,0.47598766521524,60.6341463414634,35.3585365853659,22.2560975609756,13.1707317073171,78.1890243902439,25.2073170731707,50,32,"Chicago Bulls","E",3,108.48,105.11,3.37,2.54,108.42,105.53,2.88,1
2015,103.134146341463,98.6585365853659,22.1219512195122,4.14634146341463,31.8536585365854,11.109756097561,0.507494330090074,54.7073170731707,36.3756097560976,27.4756097560976,13.6341463414634,74.509756097561,23.5853658536585,53,29,"Cleveland Cavaliers","E",4.48,111.93,107.13,4.8,4.08,111.97,107.58,4.39,1
2015,105.219512195122,102.317073170732,22.5121951219512,4.52439024390244,31.8048780487805,10.4634146341463,0.511016132251194,60.4146341463415,34.9036585365854,25.390243902439,12.5487804878049,75.6353658536585,22.4756097560976,50,32,"Dallas Mavericks","W",2.9,110.3,107.14,3.16,3.36,110.51,106.87,3.64,1
2015,101.463414634146,105.012195121951,21.8048780487805,4.47560975609756,32.3536585365854,12.3414634146341,0.477205851465898,62.5121951219512,32.7024390243902,24.780487804878,13.8170731707317,73.280487804878,24.280487804878,30,52,"Denver Nuggets","W",-3.55,105.11,108.68,-3.57,-3.07,105.16,108.22,-3.07,0
2015,98.5,99.5,21.5975609756098,4.67073170731707,32.0731707317073,12.8170731707317,0.470407261364617,60.9146341463415,33.9621951219512,24.9146341463415,12.6463414634146,70.3195121951219,22.4146341463415,32,50,"Detroit Pistons","E",-1,106.22,107.35,-1.14,-1.39,106.23,107.77,-1.54,0
2015,109.951219512195,99.8536585365854,27.4146341463415,6.04878048780488,34.3170731707317,10.4024390243902,0.515604792698509,60,39.7878048780488,27.0365853658537,14.0975609756098,76.7378048780488,20.8414634146341,67,15,"Golden State Warriors","W",10.1,112.18,101.86,10.32,10.01,111.9,101.67,10.23,1
2016,102.841463414634,99.2317073170732,25.609756097561,5.92682926829268,33.8048780487805,8.28048780487805,0.513730531975259,56.0609756097561,35.1646341463415,28.3658536585366,14.5243902439024,77.8012195121951,19.9756097560976,48,34,"Atlanta Hawks","E",3.61,105.75,102,3.75,3.49,105.74,102.12,3.62,1
2016,106.548780487805,106.353658536585,22.2073170731707,5.24390243902439,31.719512195122,11.3414634146341,0.514742722893675,52.609756097561,34.8060975609756,30.890243902439,15.2439024390244,69.9560975609756,29.3536585365854,41,41,"Houston Rockets","W",0.2,109.23,109.1,0.13,0.34,109.26,108.96,0.3,1
2016,102.158536585366,100.451219512195,21.2317073170732,4.76829268292683,33.890243902439,10.3292682926829,0.488205698421537,62.1463414634146,34.8829268292683,23.0365853658537,14.3414634146341,76.3329268292683,22.8292682926829,45,37,"Indiana Pacers","E",1.71,105.28,103.51,1.77,1.62,105.26,103.58,1.68,1
2016,104.5,100.219512195122,22.8414634146341,5.60975609756098,33.2560975609756,8.79268292682927,0.51461470582691,55.719512195122,36.5170731707317,26.7073170731707,12.390243902439,70.6768292682927,26.2439024390244,53,29,"Los Angeles Clippers","W",4.28,109.04,104.57,4.47,4.13,108.69,104.39,4.31,1
2016,97.3414634146341,106.90243902439,18.0243902439024,4.10975609756098,32.2560975609756,10.7073170731707,0.455364327088062,60.2439024390244,31.7865853658537,24.5853658536585,13.0243902439024,77.8463414634146,24.7317073170732,17,65,"Los Angeles Lakers","W",-9.56,102.29,112.4,-10.12,-8.92,102.49,111.92,-9.43,0
2016,100.048780487805,98.4024390243902,20.8414634146341,6.47560975609756,34.280487804878,9.84146341463415,0.509803780123336,63.6219512195122,33.3109756097561,18.0487804878049,13.2317073170732,74.7878048780488,23.0365853658537,48,34,"Miami Heat","E",1.65,107.01,105.34,1.67,1.5,107.08,105.56,1.52,1
