"","season","team_name","team_abbreviation","team_display_name","team_id","team_score","opponent_team_score","assists","blocks","defensive_rebounds","offensive_rebounds","two_point_field_goal_pct","two_point_field_goals_attempted","three_point_field_goal_pct","three_point_field_goals_attempted","turnovers","free_throw_pct","free_throws_attempted","wins","losses","win_perc","all_star_count","...1","age","player_height","player_weight","draft_number","avg_attendance","two_point_fg_share","playoff_wins","playoff_games","scaled_ppg","scaled_oppg","scaled_apg","scaled_bpg","scaled_dreb","scaled_oreb","scaled_to"
"57",2007,"Nuggets","DEN","Denver Nuggets",7,105.353658536585,103.731707317073,23.4146341463415,5.30487804878049,31.1951219512195,12.2073170731707,0.500226379119584,65.4268292682927,33.280487804878,17.5609756097561,16.4878048780488,74.6121951219512,29.8658536585366,45,37,0.548780487804878,2,182,26.78571429,201.2042857,101.0862171,17,17230,0.788390889052167,1,5,5.05487804878049,6.21112804878049,1.33079268292683,0.492378048780488,0.599847560975611,1.20274390243902,1.72484756097561
"58",2007,"Pistons","DET","Detroit Pistons",8,96,91.8414634146341,21.5609756097561,5.75609756097561,28.9512195121951,11.5609756097561,0.48385096792015,63.1585365853659,34.3585365853659,15.9146341463415,12.2073170731707,76.95,24.2439024390244,53,29,0.646341463414634,2,209,28.73333333,200.4906667,100.9393397,21.42857143,22076,0.798735348550278,10,16,-4.29878048780488,-5.67911585365853,-0.522865853658534,0.94359756097561,-1.64405487804878,0.55640243902439,-2.55564024390244
"59",2007,"Raptors","TOR","Toronto Raptors",28,99.4756097560976,98.4878048780488,22.219512195122,3.91463414634146,30.2439024390244,9.20731707317073,0.493016951102618,61.9878048780488,35.6560975609756,17.8536585365854,13.4634146341463,78.6329268292683,24.1707317073171,47,35,0.573170731707317,1,727,26.3125,200.18375,99.563444,20.69230769,18258,0.77638613105239,2,6,-0.823170731707322,0.967225609756099,0.135670731707318,-0.897865853658537,-0.351371951219512,-1.79725609756098,-1.29954268292683
"60",2007,"Rockets","HOU","Houston Rockets",10,96.9878048780488,92.1341463414634,20.780487804878,4.10975609756098,32.5975609756098,10.7317073170732,0.475649506483855,56.5243902439024,37.0170731707317,23.0853658536585,14.1707317073171,75.5341463414634,23.2439024390244,52,30,0.634146341463415,2,263,27.78571429,202.1114286,102.5765909,18.5,16545,0.710018382352941,3,7,-3.3109756097561,-5.38643292682926,-1.30335365853658,-0.702743902439025,2.00228658536585,-0.272865853658535,-0.592225609756099
"61",2007,"Spurs","SA","San Antonio Spurs",24,98.5243902439024,90.0975609756098,22.1219512195122,5.08536585365854,31.4268292682927,9.28048780487805,0.506718500871398,58.1341463414634,37.6329268292683,19.0365853658537,13.8658536585366,75.7756097560976,24.1463414634146,58,24,0.707317073170732,2,688,29.8,202.0146667,101.3324528,26.41666667,18654,0.753318584070796,16,20,-1.77439024390243,-7.42301829268293,0.0381097560975618,0.272865853658536,0.831554878048781,-1.72408536585366,-0.897103658536587
"62",2007,"Suns","PHX","Phoenix Suns",21,110.207317073171,102.90243902439,25.8780487804878,4.80487804878049,31.5,8.98780487804878,0.534897171960313,59.6341463414634,40.0829268292683,23.9634146341463,14.5,80.2682926829268,22.280487804878,61,21,0.74390243902439,3,607,29.42857143,200.8414286,100.7946223,21.08333333,18422,0.713347921225383,6,11,9.90853658536585,5.38185975609757,3.79420731707317,-0.00762195121951237,0.904725609756099,-2.01676829268293,-0.262957317073171
"63",2007,"Warriors","GS","Golden State Warriors",9,106.548780487805,106.890243902439,23.780487804878,5.68292682926829,29.9512195121951,11.4634146341463,0.507192214136618,61.9634146341463,35.1829268292683,23.9878048780488,15.9634146341463,71.5280487804878,25.7682926829268,42,40,0.51219512195122,0,236,25.5,199.54875,99.3649975,18.63636364,18104,0.720913734392736,5,11,6.25,9.36966463414635,1.69664634146342,0.870426829268292,-0.644054878048777,0.458841463414634,1.20045731707317
"64",2007,"Wizards","WSH","Washington Wizards",27,104.341463414634,104.853658536585,20.2439024390244,4.57317073170732,29.0121951219512,12.1707317073171,0.483032975376423,63.4878048780488,34.5682926829268,19.6829268292683,13.8170731707317,76.0963414634146,29.5731707317073,41,41,0.5,2,786,26.75,202.8825,107.331207,25.42857143,18372,0.763343108504399,0,4,4.04268292682927,7.33307926829269,-1.83993902439024,-0.239329268292683,-1.58307926829268,1.16615853658537,-0.945884146341465
"65",2008,"76ers","PHI","Philadelphia 76ers",20,96.6219512195122,96.2073170731707,20.4024390243902,4.8780487804878,13.0121951219512,9.70731707317073,0.484672705067039,69.4634146341463,32.2634146341463,11.609756097561,14.2926829268293,70.1475609756097,26.0609756097561,40,42,0.48780487804878,0,581,26.23076923,200.66,99.51110646,23.55555556,14870,0.856799037304453,2,6,-4.72865853658536,-1.01143292682927,-2.01143292682927,-0.0975609756097562,1.87881097560976,1.49314024390244,0.672256097560975
"66",2008,"Cavaliers","CLE","Cleveland Cavaliers",5,96.3780487804878,96.7317073170732,20,5.20731707317073,13.3170731707317,8.52439024390244,0.46341459595916,62.8414634146341,34.6865853658537,18.8292682926829,13.9634146341463,71.7841463414634,25.1341463414634,45,37,0.548780487804878,1,129,28.4375,201.45375,102.5968405,23.6,20465,0.769449007018068,7,13,-4.97256097560975,-0.487042682926827,-2.41387195121951,0.23170731707317,2.18368902439024,0.310213414634145,0.342987804878048
"67",2008,"Celtics","BOS","Boston Celtics",2,100.548780487805,90.2926829268293,22.3536585365854,4.6219512195122,10.1219512195122,8.46341463414634,0.507335738100419,57.5853658536585,37.6768292682927,19.0731707317073,15.1951219512195,76.95,26.5365853658537,66,16,0.804878048780488,3,50,28.86666667,200.152,100.8788608,24.66666667,18624,0.75119312758511,16,26,-0.801829268292678,-6.92606707317073,-0.0602134146341449,-0.353658536585366,-1.01143292682927,0.249237804878048,1.57469512195122
"68",2008,"Hawks","ATL","Atlanta Hawks",1,98.219512195122,100.036585365854,22,5.46341463414634,12.2926829268293,8.39024390243902,0.474771854878863,66.7560975609756,34.3451219512195,13.1463414634146,14.9146341463415,77.0951219512195,27.1585365853659,37,45,0.451219512195122,1,12,24.25,200.025,99.41224667,15.7,16280,0.835470085470085,3,7,-3.1310975609756,2.81783536585365,-0.413871951219512,0.487804878048781,1.15929878048781,0.176067073170731,1.29420731707317
"69",2008,"Hornets","NO","New Orleans Hornets",3,100.853658536585,95.5731707317073,21.7682926829268,3.91463414634146,11.4268292682927,7.13414634146341,0.490654503388438,63.109756097561,38.2378048780488,19.7682926829268,11.8780487804878,76.7707317073171,20.8170731707317,56,26,0.682926829268293,2,483,27.73333333,201.5066667,98.85281653,21.41666667,14717,0.761477339611536,7,12,-0.496951219512184,-1.64557926829268,-0.645579268292682,-1.0609756097561,0.293445121951221,-1.08003048780488,-1.74237804878049
"70",2008,"Jazz","UTAH","Utah Jazz",26,106.219512195122,99.3414634146341,26.4024390243902,4.32926829268293,11.4878048780488,8.75609756097561,0.52356919736978,67.0365853658537,36.6292682926829,13.3536585365854,14.6341463414634,75.9768292682927,28.0243902439024,54,28,0.658536585365854,1,755,25.71428571,201.2042857,104.3585594,32.53846154,19907,0.833889563106796,6,12,4.8689024390244,2.12271341463415,3.98856707317073,-0.646341463414634,0.354420731707318,0.541920731707316,1.01371951219512
"71",2008,"Lakers","LAL","Los Angeles Lakers",13,108.585365853659,101.329268292683,24.4268292682927,5.34146341463415,10.9512195121951,8.29268292682927,0.511224267438284,61.7926829268293,38.0573170731707,21.3536585365854,14.0975609756098,77.3634146341463,27.6829268292683,57,25,0.695121951219512,1,345,26.53333333,203.5386667,104.32616,19.83333333,18997,0.743179818128483,14,21,7.23475609756098,4.11051829268293,2.01295731707317,0.365853658536586,-0.182164634146341,0.0785060975609753,0.477134146341463
"72",2008,"Magic","ORL","Orlando Magic",19,104.475609756098,99.0121951219512,20.8048780487805,4.0609756097561,9.36585365853658,9.12195121951219,0.5176570293883,53.3170731707317,38.9378048780488,25.2926829268293,14.3048780487805,72.4512195121951,27.9024390243902,52,30,0.634146341463415,1,554,27.86666667,201.168,102.2093973,23.5,17301,0.678250077567484,5,10,3.125,1.79344512195122,-1.60899390243902,-0.914634146341464,-1.76753048780488,0.907774390243901,0.684451219512194
"73",2008,"Mavericks","DAL","Dallas Mavericks",6,100.414634146341,95.8780487804878,20.9756097560976,4.90243902439024,10.7682926829268,6.97560975609756,0.497108691391741,62.3414634146341,35.5878048780488,17.109756097561,12.6463414634146,81.2756097560976,25.3048780487805,51,31,0.621951219512195,1,156,30.06666667,199.644,101.0300581,14.69230769,20286,0.784650805832694,1,5,-0.935975609756085,-1.3407012195122,-1.43826219512195,-0.0731707317073171,-0.365091463414634,-1.23856707317073,-0.974085365853659
"74",2008,"Nuggets","DEN","Denver Nuggets",7,110.658536585366,106.951219512195,24.6829268292683,6.71951219512195,11.1951219512195,9.63414634146342,0.505146751315171,66.2560975609756,35.1439024390244,19.5731707317073,14.6707317073171,75.2451219512195,30.719512195122,50,32,0.609756097560976,2,183,27.6,199.4746667,100.3043109,19.5,17364,0.771952259164535,0,4,9.3079268292683,9.73246951219512,2.26905487804878,1.74390243902439,0.0617378048780495,1.41996951219512,1.05030487804878
"75",2008,"Pistons","DET","Detroit Pistons",8,97.4634146341463,90.0731707317073,22.3292682926829,5.75609756097561,11.8780487804878,8.53658536585366,0.480993709209969,63.6707317073171,36.640243902439,16.219512195122,11.6585365853659,76.9182926829268,23.9634146341463,59,23,0.719512195121951,3,210,28.26666667,201.5066667,98.82257707,19.21428571,22076,0.796977560677759,10,17,-3.88719512195121,-7.14557926829268,-0.0846036585365866,0.780487804878049,0.744664634146343,0.322408536585366,-1.96189024390244
"76",2008,"Raptors","TOR","Toronto Raptors",28,100.182926829268,97.280487804878,23.8170731707317,4.09756097560976,9.63414634146342,6.54878048780488,0.490994203028267,64.2317073170732,38.9487804878049,17.7926829268293,11.6951219512195,81.6707317073171,20.219512195122,41,41,0.5,1,728,27.875,201.93,100.35723,20.18181818,19435,0.783080582812965,1,5,-1.16768292682926,0.0617378048780495,1.40320121951219,-0.878048780487805,-1.49923780487805,-1.66539634146342,-1.92530487804878
"77",2008,"Rockets","HOU","Houston Rockets",10,96.719512195122,92.0365853658537,21.4268292682927,5.1219512195122,12.219512195122,8.68292682926829,0.485910262523368,60.8658536585366,33.8609756097561,20.8170731707317,13.719512195122,72.4914634146341,22.5365853658537,55,27,0.670731707317073,1,264,27.94117647,202.1541176,102.4584282,22.5,17524,0.745147805315019,2,6,-4.6310975609756,-5.18216463414635,-0.98704268292683,0.146341463414634,1.08612804878049,0.46875,0.0990853658536572
"78",2008,"Spurs","SA","San Antonio Spurs",24,95.3658536585366,90.5731707317073,20.9512195121951,4.10975609756098,9.40243902439024,7.23170731707317,0.488502943315837,58.7073170731707,36.8914634146341,19.6341463414634,12.6219512195122,75.740243902439,21.6341463414634,56,26,0.682926829268293,1,689,30.64705882,199.1658824,97.94919012,21.33333333,18564,0.749377334993773,9,17,-5.98475609756098,-6.64557926829268,-1.46265243902439,-0.865853658536586,-1.73094512195122,-0.982469512195123,-0.998475609756099
"79",2008,"Suns","PHX","Phoenix Suns",21,110.073170731707,105.024390243902,26.6829268292683,6.31707317073171,8.78048780487805,7.39024390243902,0.538698806134619,61.1951219512195,38.7329268292683,21.5121951219512,14.4390243902439,78.7207317073171,24.109756097561,55,27,0.670731707317073,2,608,30.07692308,201.0507692,103.8027846,23.83333333,18422,0.739899734591566,1,5,8.72256097560977,7.80564024390245,4.26905487804878,1.34146341463415,-2.35289634146341,-0.823932926829269,0.81859756097561
"80",2008,"Wizards","WSH","Washington Wizards",27,98.8292682926829,99.1585365853659,19.5975609756098,4.76829268292683,12.280487804878,8.03658536585366,0.475243158703689,61.9634146341463,35.0829268292683,19.6829268292683,13.1951219512195,78.2817073170732,24.280487804878,43,39,0.524390243902439,2,787,26.58333333,202.565,103.0409827,25,17962,0.758924570575056,2,6,-2.52134146341463,1.93978658536585,-2.81631097560976,-0.207317073170731,1.14710365853659,-0.177591463414634,-0.425304878048781
"81",2009,"76ers","PHI","Philadelphia 76ers",20,97.4024390243902,97.3292682926829,20.0853658536585,5.0609756097561,28.4878048780488,12.6707317073171,0.488234828896216,66.5853658536585,31.3451219512195,13.0731707317073,14.109756097561,74.3390243902439,27.0243902439024,41,41,0.5,0,582,28,200.0738462,101.4301495,19.75,15802,0.835884874464176,2,6,-2.58155487804878,0.758384146341456,-1.04192073170732,0.128048780487805,-2.15320121951219,1.65625,0.633384146341463
"82",2009,"Bulls","CHI","Chicago Bulls",4,102.170731707317,102.451219512195,21.1219512195122,5.52439024390244,30.2560975609756,11.8292682926829,0.475532025670209,67.719512195122,37.5439024390244,15.7682926829268,14.5365853658537,79.4158536585366,25.0243902439024,41,41,0.5,0,103,27.30769231,200.4646154,97.87119692,12.3,21197,0.811130587204207,3,7,2.18673780487805,5.88033536585365,-0.00533536585366079,0.591463414634147,-0.384908536585364,0.814786585365853,1.06021341463415
"83",2009,"Cavaliers","CLE","Cleveland Cavaliers",5,100.280487804878,91.3536585365854,20.280487804878,5.30487804878049,31.390243902439,10.8048780487805,0.495298856399942,58.3414634146341,39.4268292682927,20.3658536585366,12.7439024390244,75.6134146341463,24.5365853658537,66,16,0.804878048780488,2,130,27.0625,202.2475,103.6174225,22.33333333,20010,0.741245739076542,10,14,0.296493902439025,-5.2172256097561,-0.846798780487806,0.371951219512195,0.749237804878049,-0.209603658536587,-0.732469512195122
"84",2009,"Celtics","BOS","Boston Celtics",2,100.914634146341,93.4024390243902,22.7073170731707,4.71951219512195,31.5365853658537,10.5975609756098,0.510722750177251,60.7073170731707,39.0048780487805,16.5243902439024,15.609756097561,76.3987804878049,25.3048780487805,62,20,0.75609756097561,3,51,27.6,198.7973333,100.7276635,25.78571429,18624,0.786041370598453,7,14,0.930640243902445,-3.16844512195122,1.58003048780488,-0.213414634146341,0.895579268292682,-0.416920731707318,2.13338414634146
"85",2009,"Hawks","ATL","Atlanta Hawks",1,98.1219512195122,96.5487804878049,20.2073170731707,4.58536585365854,29.4146341463415,10.609756097561,0.49111879571993,58.7560975609756,36.5817073170732,19.9146341463415,12.780487804878,73.8390243902439,25.4268292682927,47,35,0.573170731707317,1,13,25.73333333,199.3053333,103.0258629,18.1,16748,0.74686095179042,4,11,-1.86204268292683,-0.0221036585365937,-0.919969512195124,-0.347560975609756,-1.22637195121951,-0.404725609756099,-0.695884146341463
"86",2009,"Heat","MIA","Miami Heat",14,98.3048780487805,98.0487804878049,20.3780487804878,5.5,29.4024390243902,10.0975609756098,0.489635638962905,61.1585365853659,35.8121951219512,19.890243902439,12.5121951219512,74.9256097560976,22.8170731707317,43,39,0.524390243902439,1,395,26.53333333,200.9986667,100.8183819,24.4,18229,0.754589226602468,3,7,-1.67911585365853,1.47789634146341,-0.749237804878049,0.567073170731708,-1.23856707317073,-0.916920731707318,-0.964176829268293
"87",2009,"Hornets","NO","New Orleans Hornets",3,95.8170731707317,94.2682926829268,19.6219512195122,4.1219512195122,29.9146341463415,9.78048780487805,0.486906030380736,59.0243902439024,35.5560975609756,18.609756097561,12.5487804878049,80.659756097561,22.3536585365854,49,33,0.597560975609756,2,484,29.28571429,203.0185714,101.2482143,20.69230769,14526,0.7602890355011,1,5,-4.16692073170732,-2.30259146341464,-1.50533536585366,-0.810975609756097,-0.726371951219512,-1.23399390243902,-0.927591463414634
"88",2009,"Jazz","UTAH","Utah Jazz",26,103.560975609756,100.914634146341,24.6829268292683,4.5609756097561,29.5487804878049,11.4634146341463,0.501871484449889,67.0853658536585,34.4012195121951,13.6829268292683,14.7560975609756,77.0829268292683,28.6829268292683,48,34,0.585365853658537,0,756,26.4,201.3373333,105.7171755,29.5,19903,0.830590366903216,1,5,3.57698170731707,4.34375,3.55564024390244,-0.371951219512195,-1.0922256097561,0.448932926829267,1.2797256097561
"89",2009,"Lakers","LAL","Los Angeles Lakers",13,106.926829268293,99.2682926829268,23.2682926829268,5.1219512195122,31.5487804878049,12.3780487804878,0.505392275468126,66.6463414634146,36.5341463414634,18.4878048780488,13.4512195121951,76.7926829268293,25.4512195121951,65,17,0.792682926829268,2,346,26.33333333,203.2,102.5420315,19.76923077,18997,0.782839134794442,16,23,6.94283536585365,2.69740853658536,2.14100609756098,0.189024390243903,0.907774390243901,1.36356707317073,-0.0251524390243905
"90",2009,"Magic","ORL","Orlando Magic",19,101.048780487805,94.3536585365854,19.4268292682927,5.35365853658537,33.2682926829268,9.98780487804878,0.495461473751661,52.0609756097561,37.6731707317073,26.1829268292683,13.9268292682927,71.8621951219512,27.4756097560976,59,23,0.719512195121951,3,555,28.5,199.2085714,97.19828571,21.84615385,17043,0.66536783042394,13,24,1.06478658536585,-2.2172256097561,-1.70045731707317,0.420731707317073,2.62728658536585,-1.02667682926829,0.450457317073171
"91",2009,"Mavericks","DAL","Dallas Mavericks",6,101.743902439024,99.7682926829268,21.6951219512195,5.23170731707317,31.6463414634146,11.0853658536585,0.498567397591334,62.6585365853659,35.4292682926829,19.9024390243902,12.719512195122,82.2121951219512,22.5853658536585,50,32,0.609756097560976,1,157,28.26666667,201.168,99.79024,18.25,20042,0.758936484490399,5,10,1.75990853658537,3.19740853658536,0.567835365853657,0.298780487804878,1.00533536585366,0.0708841463414629,-0.756859756097562
"92",2009,"Nuggets","DEN","Denver Nuggets",7,104.329268292683,100.914634146341,22.1951219512195,6,30.5731707317073,11.0365853658537,0.499469085063458,61.3780487804878,36.7512195121951,18.0121951219512,15.3292682926829,75.8426829268293,30.3292682926829,54,28,0.658536585365854,1,184,27.15384615,200.8553846,99.72045662,19.27272727,17223,0.773118279569892,10,16,4.3452743902439,4.34375,1.06783536585366,1.06707317073171,-0.0678353658536572,0.0221036585365848,1.85289634146342
"93",2009,"Pistons","DET","Detroit Pistons",8,94.2317073170732,94.719512195122,20.5975609756098,4.59756097560976,29.8536585365854,11.5731707317073,0.475797764666206,66.8292682926829,34.1841463414634,13.1585365853659,11.8658536585366,74.1560975609756,22.5487804878049,39,43,0.475609756097561,1,211,27.76923077,200.66,100.4182905,17.63636364,21877,0.835493215429181,0,4,-5.75228658536585,-1.85137195121952,-0.529725609756099,-0.335365853658536,-0.787347560975608,0.558689024390242,-1.61051829268293
"94",2009,"Rockets","HOU","Houston Rockets",10,98.4146341463415,94.4146341463415,20.2682926829268,4.32926829268293,32.4634146341463,10.5121951219512,0.481697865735532,59.390243902439,37.3914634146341,20.1951219512195,14.1219512195122,80.5853658536585,23.2073170731707,53,29,0.646341463414634,1,265,28.4,202.3533333,106.0800491,22.42857143,17482,0.746245786086423,7,13,-1.56935975609755,-2.15625,-0.858993902439025,-0.603658536585366,1.82240853658536,-0.502286585365855,0.645579268292682
"95",2009,"Spurs","SA","San Antonio Spurs",24,97.0487804878049,93.2926829268293,21.1707317073171,4.01219512195122,32.1707317073171,8.87804878048781,0.493442767555657,59.9268292682927,38.9975609756098,19.7560975609756,11.7439024390244,76.3487804878049,20.0121951219512,54,28,0.658536585365854,2,690,29.52631579,199.3231579,99.28890147,26.30769231,18269,0.752066115702479,1,5,-2.93521341463415,-3.2782012195122,0.0434451219512191,-0.920731707317073,1.5297256097561,-2.13643292682927,-1.73246951219512
"96",2009,"Trail Blazers","POR","Portland Trail Blazers",22,99.4268292682927,94.0853658536585,20.3292682926829,4.90243902439024,28.780487804878,12.9268292682927,0.491727625626054,60.2317073170732,38.35,18.9634146341463,12.8658536585366,76.7085365853658,24.2439024390244,54,28,0.658536585365854,1,636,24.42857143,202.8371429,100.0818349,16.30769231,20524,0.760548198336926,2,6,-0.557164634146346,-2.48551829268294,-0.798018292682929,-0.0304878048780486,-1.86051829268293,1.91234756097561,-0.610518292682928
"97",2010,"Bobcats","CHA","Charlotte Bobcats",30,95.280487804878,93.8170731707317,20.219512195122,5.4390243902439,30.3658536585366,10.4634146341463,0.483427456766463,60.6707317073171,34.3451219512195,16.2317073170732,15.7317073170732,74.9256097560976,26.5853658536585,44,38,0.536585365853659,1,71,27.13333333,202.3533333,100.8486213,17.35714286,NA,0.788931176657152,0,4,-5.86204268292683,-3.5891768292683,-1.44664634146342,0.288109756097562,-1.04801829268293,-0.328506097560975,1.84298780487805
"98",2010,"Bucks","MIL","Milwaukee Bucks",15,97.6707317073171,95.9756097560976,21.219512195122,4.69512195121951,31.219512195122,11.7682926829268,0.465310470801813,63.2317073170732,35.7256097560976,22.109756097561,13.2317073170732,74.7707317073171,20.4268292682927,46,36,0.560975609756098,0,423,28.0625,200.50125,99.9886865,26.33333333,15108,0.7409259788511,3,7,-3.4717987804878,-1.43064024390245,-0.446646341463417,-0.455792682926829,-0.194359756097562,0.976371951219512,-0.657012195121951
"99",2010,"Bulls","CHI","Chicago Bulls",4,97.4756097560976,99.109756097561,20.780487804878,5.82926829268293,33.1219512195122,11.4268292682927,0.476162385142393,70.2317073170732,33.6085365853659,13,14.3292682926829,75.380487804878,23.9268292682927,41,41,0.5,1,104,27.46666667,199.136,98.58066133,16.33333333,20725,0.843809523809524,1,5,-3.66692073170732,1.70350609756098,-0.885670731707318,0.678353658536586,1.70807926829269,0.634908536585368,0.440548780487806
"100",2010,"Cavaliers","CLE","Cleveland Cavaliers",5,102.109756097561,95.5853658536585,22.3780487804878,5.18292682926829,32.8292682926829,9.64634146341463,0.520901576661818,58.6463414634146,38.2865853658537,19.2926829268293,13.8658536585366,72.5682926829268,26.5853658536585,61,21,0.74390243902439,1,131,28.2,201.168,102.8141867,24.38461538,20562,0.752464403066813,6,11,0.967225609756099,-1.82088414634147,0.711890243902438,0.0320121951219514,1.41539634146341,-1.14557926829268,-0.0228658536585371
"101",2010,"Celtics","BOS","Boston Celtics",2,99.219512195122,95.5609756097561,23.5365853658537,4.90243902439024,29.8658536585366,8.73170731707317,0.523732459406932,59.280487804878,34.1609756097561,17.4756097560976,14.8658536585366,74.0634146341463,25.4878048780488,50,32,0.609756097560976,3,52,29.06666667,198.9666667,102.3908341,17.75,18169,0.772322847156022,15,24,-1.92301829268293,-1.8452743902439,1.87042682926829,-0.248475609756097,-1.54801829268293,-2.06021341463414,0.977134146341463
"102",2010,"Hawks","ATL","Atlanta Hawks",1,101.682926829268,97.0243902439024,21.8170731707317,5.03658536585366,29.890243902439,11.8170731707317,0.497796669776595,65.1951219512195,35.9231707317073,17.7439024390244,11.9512195121951,75.2780487804878,23.3414634146341,53,29,0.646341463414634,2,14,27.21428571,202.1114286,104.4881571,12.2,16545,0.78606087340097,4,11,0.540396341463421,-0.381859756097555,0.150914634146339,-0.114329268292683,-1.52362804878049,1.02515243902439,-1.9375
"103",2010,"Heat","MIA","Miami Heat",14,96.5121951219512,94.2317073170732,18.8780487804878,5.57317073170732,31.1341463414634,10.6707317073171,0.489809007052894,62.0975609756098,34.2036585365854,17.390243902439,13.1585365853659,75.6219512195122,23.5487804878049,47,35,0.573170731707317,1,396,27.66666667,200.3213333,101.0300581,22.3,17730,0.781221233507211,1,5,-4.63033536585365,-3.17454268292683,-2.78810975609756,0.422256097560976,-0.279725609756099,-0.121189024390244,-0.730182926829269
"104",2010,"Jazz","UTAH","Utah Jazz",26,104.231707317073,98.890243902439,26.6707317073171,4.8780487804878,31.5609756097561,10.6341463414634,0.522805400411759,65.4634146341463,35.0487804878049,14.719512195122,15.1951219512195,74.2634146341463,27.2317073170732,53,29,0.646341463414634,1,757,25.61538462,200.66,105.5124775,32.33333333,19378,0.816425855513308,4,10,3.0891768292683,1.48399390243902,5.00457317073171,-0.272865853658536,0.147103658536587,-0.157774390243901,1.30640243902439
"105",2010,"Lakers","LAL","Los Angeles Lakers",13,101.69512195122,96.9756097560976,21.0975609756098,4.8780487804878,32.4634146341463,11.8658536585366,0.493468190779082,64.7926829268293,33.8182926829268,19.0487804878049,13.3658536585366,76.0487804878049,24.2073170731707,57,25,0.695121951219512,2,347,27.76923077,202.0276923,103.6283262,16.63636364,18997,0.7728,16,23,0.552591463414629,-0.430640243902445,-0.568597560975611,-0.272865853658536,1.04954268292683,1.07393292682927,-0.522865853658537
"106",2010,"Magic","ORL","Orlando Magic",19,102.756097560976,95.2682926829268,19.6951219512195,5.5609756097561,33.3658536585366,9.87804878048781,0.521185962070038,50.6463414634146,37.7158536585366,27.3292682926829,14.0853658536585,71.8975609756097,26.5365853658537,59,23,0.719512195121951,1,556,28.41666667,199.1783333,99.82803933,23.5,17461,0.649515170472318,10,14,1.61356707317073,-2.13795731707317,-1.97103658536586,0.410060975609756,1.95198170731707,-0.913871951219511,0.196646341463415
"107",2010,"Mavericks","DAL","Dallas Mavericks",6,102,99.280487804878,23.3780487804878,5.47560975609756,31.5365853658537,10.1707317073171,0.490941511607706,64.1707317073171,37.0853658536585,18.2682926829268,12.9146341463415,81.6536585365854,22.8048780487805,55,27,0.670731707317073,2,158,30.69230769,199.2923077,100.1042652,14.81818182,19994,0.778402366863905,2,6,0.857469512195124,1.87423780487805,1.71189024390244,0.32469512195122,0.122713414634145,-0.621189024390244,-0.974085365853659
"108",2010,"Nuggets","DEN","Denver Nuggets",7,106.451219512195,102.365853658537,20.9634146341463,5.08536585365854,30.5487804878049,10.8414634146341,0.500532127194448,62.9390243902439,35.6365853658537,18.5,13.8536585365854,77.1,30.5853658536585,53,29,0.646341463414634,2,185,27.92307692,200.4646154,101.5348246,13.8,17995,0.772836178496556,2,6,5.30868902439025,4.95960365853658,-0.702743902439025,-0.0655487804878048,-0.865091463414636,0.0495426829268304,-0.0350609756097562
"109",2010,"Spurs","SA","San Antonio Spurs",24,101.365853658537,96.280487804878,22.3048780487805,4.64634146341463,31.9634146341463,10.8170731707317,0.508370901183672,62.3414634146341,36.5317073170732,18.8658536585366,13.609756097561,74.0951219512195,24.0121951219512,50,32,0.609756097560976,1,691,28,200.4785714,100.3410303,28.53846154,18089,0.76768283526055,4,10,0.223323170731703,-1.12576219512195,0.63871951219512,-0.504573170731707,0.54954268292683,0.0251524390243905,-0.278963414634147
"110",2010,"Suns","PHX","Phoenix Suns",21,110.231707317073,105.329268292683,23.3170731707317,5.09756097560976,31.9024390243902,11.0975609756098,0.521671385490938,61.1951219512195,40.9475609756098,21.5853658536585,14.7560975609756,76.7743902439024,25.8170731707317,54,28,0.658536585365854,2,610,27.42857143,202.8371429,103.5161743,22,17648,0.739245727754862,10,16,9.0891768292683,7.92301829268293,1.65091463414634,-0.0533536585365848,0.488567073170731,0.30564024390244,0.867378048780488
"111",2010,"Thunder","OKC","Oklahoma City Thunder",25,101.487804878049,98,19.9878048780488,5.86585365853659,31.7926829268293,11.7073170731707,0.4916327793783,65.8536585365854,33.8963414634146,14.9878048780488,14.9634146341463,80.6243902439024,26.9512195121951,50,32,0.609756097560976,1,529,25.64705882,200.8094118,101.0442885,18.92857143,18003,0.814602504148439,2,6,0.345274390243901,0.59375,-1.67835365853659,0.714939024390245,0.378810975609756,0.915396341463415,1.07469512195122
"112",2010,"Trail Blazers","POR","Portland Trail Blazers",22,98.109756097561,94.8048780487805,20.4146341463415,4.26829268292683,29.0609756097561,11.1341463414634,0.491869538598184,61.7682926829268,35.0426829268293,16.9268292682927,12.3414634146341,79.209756097561,24.7926829268293,50,32,0.609756097560976,1,637,26.2,200.8293333,100.3647899,17.06666667,20497,0.784906245157291,2,6,-3.0327743902439,-2.60137195121951,-1.2515243902439,-0.882621951219511,-2.35289634146341,0.342225609756099,-1.54725609756098
"113",2011,"76ers","PHI","Philadelphia 76ers",20,99.0121951219512,97.5121951219512,22.6951219512195,4.32926829268293,31.4390243902439,10.3658536585366,0.48644868880281,67.4146341463415,35.1939024390244,15.219512195122,12.9634146341463,77.2890243902439,22.5731707317073,41,41,0.5,0,584,27.06666667,201.676,100.1531136,18.78571429,14751,0.81582054309327,1,5,-1.33460365853658,0.625,1.16463414634146,-0.545731707317073,0.274390243902438,-0.0876524390243905,-0.911585365853659
